"timestamp","source","message"
"2024-12-09T11:33:48.000Z","hq-osm-t03","hq-osm-t03 influxd[1886944]: ts=2024-12-09T11:33:48.786748Z lvl=info msg=""Error writing snapshot"" log_id=0t358SsW000 engine=tsm1 error=""error opening new segment file for wal (1): write /var/lib/influxdb/wal/_internal/monitor/363/_00074.wal: no space left on device"""
"2024-12-09T11:33:48.000Z","hq-osm-t03","hq-osm-t03 influxd[1886944]: ts=2024-12-09T11:33:48.786758Z lvl=info msg=""Error writing snapshot"" log_id=0t358SsW000 engine=tsm1 error=""error opening new segment file for wal (1): write /var/lib/influxdb/wal/_internal/monitor/365/_00067.wal: no space left on device"""
"2024-12-09T11:33:48.000Z","hq-osm-t03","hq-osm-t03 influxd[1886944]: ts=2024-12-09T11:33:48.786779Z lvl=info msg=""Error writing snapshot"" log_id=0t358SsW000 engine=tsm1 error=""error opening new segment file for wal (1): write /var/lib/influxdb/wal/_internal/monitor/364/_00067.wal: no space left on device"""
"2024-12-09T11:33:48.000Z","hq-osm-t03","hq-osm-t03 influxd[1886944]: ts=2024-12-09T11:33:48.987342Z lvl=info msg=""Error writing snapshot"" log_id=0t358SsW000 engine=tsm1 error=""error opening new segment file for wal (1): write /var/lib/influxdb/wal/icinga2influx/autogen/359/_00134.wal: no space left on device"""
"2024-12-09T11:33:48.000Z","hq-osm-t03","hq-osm-t03 influxd[1886944]: ts=2024-12-09T11:33:48.787919Z lvl=info msg=""Error writing snapshot"" log_id=0t358SsW000 engine=tsm1 error=""error opening new segment file for wal (1): write /var/lib/influxdb/wal/_internal/monitor/362/_00074.wal: no space left on device"""
"2024-12-09T11:33:49.000Z","hq-osm-t03","hq-osm-t03 influxd[1886944]: ts=2024-12-09T11:33:49.786739Z lvl=info msg=""Error writing snapshot"" log_id=0t358SsW000 engine=tsm1 error=""error opening new segment file for wal (1): write /var/lib/influxdb/wal/_internal/monitor/363/_00074.wal: no space left on device"""
"2024-12-09T11:33:49.000Z","hq-osm-t03","hq-osm-t03 influxd[1886944]: ts=2024-12-09T11:33:49.786790Z lvl=info msg=""Error writing snapshot"" log_id=0t358SsW000 engine=tsm1 error=""error opening new segment file for wal (1): write /var/lib/influxdb/wal/_internal/monitor/364/_00067.wal: no space left on device"""
"2024-12-09T11:33:49.000Z","hq-osm-t03","hq-osm-t03 influxd[1886944]: ts=2024-12-09T11:33:49.786858Z lvl=info msg=""Error writing snapshot"" log_id=0t358SsW000 engine=tsm1 error=""error opening new segment file for wal (1): write /var/lib/influxdb/wal/_internal/monitor/365/_00067.wal: no space left on device"""
"2024-12-09T11:33:49.000Z","hq-osm-t03","hq-osm-t03 influxd[1886944]: ts=2024-12-09T11:33:49.787921Z lvl=info msg=""Error writing snapshot"" log_id=0t358SsW000 engine=tsm1 error=""error opening new segment file for wal (1): write /var/lib/influxdb/wal/_internal/monitor/362/_00074.wal: no space left on device"""
"2024-12-09T11:33:50.000Z","hq-osm-t03","hq-osm-t03 influxd[1886944]: ts=2024-12-09T11:33:50.785687Z lvl=info msg=""Error writing snapshot"" log_id=0t358SsW000 engine=tsm1 error=""error opening new segment file for wal (1): write /var/lib/influxdb/wal/_internal/monitor/364/_00067.wal: no space left on device"""
"2024-12-09T11:33:49.000Z","hq-osm-t03","hq-osm-t03 influxd[1886944]: ts=2024-12-09T11:33:49.987256Z lvl=info msg=""Error writing snapshot"" log_id=0t358SsW000 engine=tsm1 error=""error opening new segment file for wal (1): write /var/lib/influxdb/wal/icinga2influx/autogen/359/_00134.wal: no space left on device"""
"2024-12-09T11:33:50.000Z","hq-osm-t03","hq-osm-t03 influxd[1886944]: ts=2024-12-09T11:33:50.786849Z lvl=info msg=""Error writing snapshot"" log_id=0t358SsW000 engine=tsm1 error=""error opening new segment file for wal (1): write /var/lib/influxdb/wal/_internal/monitor/363/_00074.wal: no space left on device"""
"2024-12-09T11:33:50.000Z","hq-osm-t03","hq-osm-t03 influxd[1886944]: ts=2024-12-09T11:33:50.987320Z lvl=info msg=""Error writing snapshot"" log_id=0t358SsW000 engine=tsm1 error=""error opening new segment file for wal (1): write /var/lib/influxdb/wal/icinga2influx/autogen/359/_00134.wal: no space left on device"""
"2024-12-09T11:33:50.000Z","hq-osm-t03","hq-osm-t03 influxd[1886944]: ts=2024-12-09T11:33:50.786769Z lvl=info msg=""Error writing snapshot"" log_id=0t358SsW000 engine=tsm1 error=""error opening new segment file for wal (1): write /var/lib/influxdb/wal/_internal/monitor/365/_00067.wal: no space left on device"""
"2024-12-09T11:33:51.000Z","hq-osm-t03","hq-osm-t03 influxd[1886944]: ts=2024-12-09T11:33:51.786225Z lvl=info msg=""Error writing snapshot"" log_id=0t358SsW000 engine=tsm1 error=""error opening new segment file for wal (1): write /var/lib/influxdb/wal/_internal/monitor/363/_00074.wal: no space left on device"""
"2024-12-09T11:33:50.000Z","hq-osm-t03","hq-osm-t03 influxd[1886944]: ts=2024-12-09T11:33:50.788051Z lvl=info msg=""Error writing snapshot"" log_id=0t358SsW000 engine=tsm1 error=""error opening new segment file for wal (1): write /var/lib/influxdb/wal/_internal/monitor/362/_00074.wal: no space left on device"""
"2024-12-09T11:33:51.000Z","hq-osm-t03","hq-osm-t03 influxd[1886944]: ts=2024-12-09T11:33:51.788411Z lvl=info msg=""Error writing snapshot"" log_id=0t358SsW000 engine=tsm1 error=""error opening new segment file for wal (1): write /var/lib/influxdb/wal/_internal/monitor/362/_00074.wal: no space left on device"""
